source_id,relation,target_id
u245424983,following,u346569284
u626131422,following,u21268897
u931681289614385158,following,u935942321756966912
u208155240,following,u312800783
u55334133,following,u24578794
u34713362,following,u281877818
u521747968,following,u15751676
u102594136,following,u85131054
u784890784273215488,following,u17524863
u228474571,following,u2866345852
u961231092,following,u65551087
u14511951,following,u2834511
u20479813,following,u2670726740
u15764644,following,u23593446
u2922928743,following,u19055698
u43963249,following,u16017475
u14511951,following,u163589845
u762024240,following,u21862217
u16076032,following,u283258239
u28657802,following,u286476728
u20562637,following,u20402945
u18949452,following,u2097571
u947924373029171200,following,u14529929
u216881337,following,u227837742
u158414847,following,u4207961
u70435999,following,u14957147
u228474571,following,u16006592
u820354372827758592,following,u111935889
u17004618,following,u158414847
u208155240,following,u48459553
u43963249,following,u17469492
u592730371,following,u927604589909733376
u250188760,following,u278124059
u1243560408025198593,following,u7651862
u16012783,following,u11435642
u150151712,following,u454904118
u22429979,following,u1058520120
u30364057,following,u113064158
u216881337,following,u4081106480
u16076032,following,u17689864
u784890784273215488,following,u1017637447
u818282957618216960,following,u45586617
u21862217,following,u14096763
u14293310,following,u14940354
u2922928743,following,u855240223432769538
u2922928743,following,u139186916
u21862217,following,u49702592
u229125893,following,u74820061
u1044241,following,u3165691046
u2922928743,following,u14466538
u25203361,following,u1253121466918408192
u25203361,following,u1085597192155467776
u19682187,following,u64321755
u1243560408025198593,following,u9648652
u626131422,following,u17654763
u14834340,following,u21431618
u28657802,following,u2970279814
u20479813,following,u2729061
u11347122,following,u25456478
u18839785,following,u885487044243238912
u17866318,following,u197496309
u30354991,following,u27677483
u132346487,following,u620571475
u784890784273215488,following,u1009577803304656896
u886749256807100416,following,u253340075
u39511166,following,u1917731
u4303298356,following,u5402612
u3093242123,following,u1480749782
u784890784273215488,following,u14335586
u15976697,following,u350822109
u2545759886,following,u1483064670
u30378270,following,u16378486
u30364057,following,u53503202
u387900968,following,u14834340
u4041824789,following,u259001548
u14293310,following,u17243582
u43963184,following,u368240745
u16076032,following,u331816614
u18831926,following,u1260881050005315586
u783792992,following,u55334133
u43300047,following,u158414847
u229125893,following,u21148783
u11347122,following,u15466988
u784890784273215488,following,u82489457
u29458079,following,u39308549
u4765364386,following,u95994080
u14772775,following,u16326882
u71294756,following,u71048726
u39416218,following,u334921581
u2884771,following,u15988710
u21862217,following,u394046454
u1243560408025198593,following,u811350
u26703365,following,u757303975
u130496027,following,u14619527
u4041824789,following,u963480595
u931681289614385158,following,u4296903437
u183749519,following,u961231092
u205392468,following,u31037199
u43300047,following,u816201896
u15458694,following,u62734246
u228474571,followers,u17773367
u228474571,following,u523509739
u521747968,following,u834081571493785600
u592730371,following,u37760670
u21862217,following,u1208321980027547649
u28785486,following,u48038024
u784890784273215488,following,u369613362
u55334133,following,u357523121
u18686907,following,u482388629
u784890784273215488,following,u180107694
u4765364386,following,u2643570679
u19682187,following,u1143519079527067648
u369788077,following,u44513878
u880412538625810432,following,u6708952
u216881337,following,u16056306
u43300047,following,u240462058
u373157754,following,u822591807821381635
u21862217,following,u184860130
u873534859259650048,following,u96648433
u20479813,following,u29465136
u784890784273215488,following,u978265628426432512
u2591320394,following,u2962868158
u22429979,following,u191469176
u1243560408025198593,following,u26138685
u28657802,following,u18208368
u369788077,following,u991509181109817344
u14772775,following,u17813513
u592730371,following,u112280016
u15458694,following,u73303753
u820354372827758592,following,u74820061
u245424983,following,u16456074
u970716252179136514,following,u2800581040
u43963249,following,u19318314
u39416218,following,u327577091
u722528529716383744,following,u34959770
u784890784273215488,following,u25911963
u18686907,following,u352548417
u26703365,following,u1247612029
u820354372827758592,following,u87359651
u30364057,following,u815733290955112448
u28657802,following,u617266600
u208155240,following,u15007149
u130496027,following,u39245720
u722528529716383744,following,u23022687
u43300047,following,u50149303
u15976697,following,u1092037021432897537
u1394399438,following,u19777398
u43963249,following,u3018670151
u784890784273215488,following,u54617733
u208155240,following,u25429371
u245424983,following,u2783231383
u208155240,following,u1298358020339048449
u28657802,following,u21867341
u387900968,following,u22387347
u43300047,following,u205864193
u250188760,following,u286476728
u4303298356,following,u16662181
u130496027,following,u7868832
u820354372827758592,following,u187838951
u1055907624,following,u16789970
u783792992,following,u89887215
u16076032,following,u859409582426251269
u722528529716383744,following,u319901933
u14697575,following,u2467791
u1299686030875004928,following,u864030687120281602
u208155240,following,u18247062
u818282957618216960,following,u97474887
u820354372827758592,following,u20668369
u592730371,following,u325594003
u17004618,following,u29753405
u880412538625810432,following,u4091551984
u133880286,following,u5360012
u147994804,following,u604354270
u1044241,following,u515655160
u48511236,following,u364488011
u21201150,following,u17944671
u156393470,following,u904408999
u71294756,following,u41634520
u17004618,following,u1244083799274766342
u2545759886,following,u114040486
u39511166,following,u2884771
u228474571,following,u104914594
u818282957618216960,following,u19146492
u784890784273215488,following,u3887013074
u818282957618216960,following,u47267188
u29458079,following,u91882544
u71294756,following,u23348842
u1967275506,following,u2347049341
u931681289614385158,following,u23022687
u373157754,following,u18967418
u2591320394,following,u807176238
u14293310,following,u26642006
u4041824789,following,u2908170952
u39743812,following,u240649814
u19682187,following,u15907183
u1243560408025198593,following,u1267767504
u4765364386,following,u18851248
u722528529716383744,following,u927604589909733376
u970716252179136514,following,u17907578
u783792992,following,u126432073
u369788077,following,u13404292
u1243560408025198593,following,u796905806818144256
u245424983,following,u784890784273215488
u71294756,following,u39000115
u823083,following,u39416218
u16012783,following,u35773039
u158414847,following,u44134773
u26792275,following,u807095
u1081222837459996672,following,u57040161
u521747968,following,u14327933
u19682187,following,u32871086
u30354991,following,u35785401
u807095,following,u375662595
u102594136,following,u18124790
u818282957618216960,following,u31565351
u34868965,following,u2800581040
u626131422,following,u3497941
u208155240,following,u21536398
u158414847,following,u138203134
u18831926,following,u751283435382067202
u15976697,following,u1903105045
u158414847,following,u3060489838
u970716252179136514,following,u18005085
u14772775,following,u4091551984
u15764644,following,u467823431
u1055907624,following,u43963249
u818282957618216960,following,u820585
u158414847,following,u50446226
u100588178,following,u1221242033530195970
u784890784273215488,following,u24165761
u626131422,following,u47747074
u245424983,following,u130557513
u16012783,following,u9695312
u11178672,following,u2537753422
u521747968,following,u1284254705103917058
u521747968,following,u1221242033530195970
u357606935,following,u14159148
u2884771,following,u29442313
u177564016,following,u10774652
u4765364386,following,u783792992
u784890784273215488,following,u130557513
u26703365,following,u110326494
u228474571,following,u2475407894
u4303298356,following,u537567953
u63614947,following,u10168082
u73238146,following,u97474887
u19682187,following,u594175899
u20479813,following,u14075928
u19682187,following,u28785486
u19539716,following,u18851248
u2884771,following,u14345062
u1630896181,following,u460470940
u32774989,following,u1915033663
u26792275,following,u141279172
u110326494,following,u19605981
u119385045,following,u608682237
u19682187,following,u23541684
u216881337,following,u15207668
u28657802,following,u471139183
u30378270,following,u24034702
u144090338,following,u430741049
u19539716,following,u19318314
u7426632,following,u788363167
u626131422,following,u17466132
u755835576,following,u146618868
u904408999,following,u751122719698071553
u14697575,following,u162901927
u947924373029171200,following,u227837742
u823083,following,u20183596
u17004618,following,u288277167
u387900968,following,u14247236
